"","nickname","season","gamescore","impact","survive","efficiency","objective","n","classes"
"975","Moop",26,30.8776831264324,0.268603508514916,0.471462080267016,0.2667529044983,0.355644699063645,14,"scout"
"976","Hobbes",16,30.8050634358197,0.299107403927579,0.277035441361438,0.278431155047137,0.216833071018619,2,"soldier"
"977","Sean",17,30.6876556650738,0.228566538027266,0.229234013121996,0.211523008094067,0.406885516909147,10,"demoman"
"978","king carl",16,30.4934381143681,0.251115450335571,0.374312276186609,0.269488699430839,0.234107800544654,3,"scout"
"979","Torque",21,30.1230135220229,0.231703089028962,0.361886986933787,0.25165444680993,0.280259913882675,4,"demoman"
"980","decap",25,29.6437201362148,0.289965286918999,0.247458514949905,0.339747179758613,0.339908272807406,2,"scout"
"981","drat",18,28.9983576405207,0.199436672886123,0.331124245535996,0.20159094023958,0.293693044409505,4,"scout"
"982","quid",26,28.7958575382404,0.265128963498394,0.349157025614046,0.29381392699574,0.370406059500737,13,"demoman"
"983","airflameon",16,28.6164508511144,0.252052938759061,0.295006846374028,0.209624862141741,0.278664662979175,4,"scout"
"984","razed",23,28.3179223174286,0.123735723562804,0.405826887469441,0.492377842648349,0.424223860842289,2,"scout"
"985","face",15,28.0676791791622,0.252327364366876,0.265522467383618,0.224277120509023,0.233545558427208,6,"scout"
"986","monti",25,27.8709731810936,0.294159441479952,0.234819284916709,0.329568629371381,0.203673817281195,1,"soldier"
"987","Mio",20,27.1944898656179,0.22180440393744,0.323200825898386,0.177964921583478,0.254176346563547,3,"soldier"
"988","blank",21,27.1132587670215,0.224233440161293,0.297754117615485,0.210328911320025,0.217644355362018,2,"demoman"
"989","TheWiggin",23,27.0749577466363,0.173817563165262,0.331064516505929,0.348328118287878,0.308286905170835,4,"demoman"
"990","Jaybladezz",15,27.0605479278128,0.193646948849796,0.377868877968892,0.1783964998242,0.302259367118502,2,"soldier"
"991","Gooseman",24,26.7930932987661,0.244300879988836,0.295223884608377,0.272778967800438,0.231838867945816,2,"demoman"
"992","king carl",28,26.594092894673,0.214213288283014,0.214207274431734,0.499994715249537,0.201786127679039,1,"soldier"
"993","milky",14,26.5438006701397,0.192656406924404,0.373812989732733,0.212863345125953,0.255441872037683,2,"scout"
"994","scvr",28,26.0799002145993,0.240575275994554,0.218317033856918,0.365630371364774,0.201762474977316,2,"soldier"
"995","b1",29,23.8045250299446,0.212787445789598,0.223573229934828,0.231355556660887,0.200804480634053,2,"scout"
"996","faithless",27,21.7984392056278,0.1,0.352850624913899,0.262199639388074,0.373848543892569,1,"scout"
"997","Gooseman",26,21.0698867568213,0.1,0.505188257957098,0.1,0.530411116986036,1,"demoman"
